id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_sales,std_sales,cv,zero_pct,avg_price,total_revenue,cumulative_revenue,cumulative_revenue_pct,ABC,XYZ,ABC_XYZ,model_recommendation
FOODS_3_469_CA_3_validation,FOODS_3_469,FOODS_3,FOODS,CA_3,CA,13249,6.925771040250915,4.482728630972633,0.6472533678806436,5.8024046001045475,6.1553191489361705,81551.82340425532,13548396.334085222,7.191281967123361,A,Y,AY,Prophet or LightGBM
FOODS_3_134_WI_3_validation,FOODS_3_134,FOODS_3,FOODS,WI_3,WI,12298,6.428646105593309,6.2226719927566165,0.9679599546384297,29.430214323052795,6.6034817813765185,81209.61894736842,13629605.95303259,7.234386793251302,A,Y,AY,Prophet or LightGBM
HOBBIES_1_354_CA_3_validation,HOBBIES_1_354,HOBBIES_1,HOBBIES,CA_3,CA,3493,1.8259278619968635,3.4309737322985154,1.8790302748030518,72.13800313643492,23.228062015503877,81135.62062015504,13710741.573652746,7.277452342196692,A,Z,AZ,TFT or Ensemble
FOODS_3_511_CA_3_validation,FOODS_3_511,FOODS_3,FOODS,CA_3,CA,12443,6.504443282801882,9.539480025634901,1.4666097636453883,58.96497647673811,6.486024096385543,80705.59783132531,13791447.171484072,7.320289641609774,A,Y,AY,Prophet or LightGBM
FOODS_3_785_CA_1_validation,FOODS_3_785,FOODS_3,FOODS,CA_1,CA,25612,13.388395190799791,23.89765622425487,1.784953004724331,13.329848405645583,3.146028368794326,80576.07858156027,13872023.250065632,7.363058194182106,A,Z,AZ,TFT or Ensemble
FOODS_3_202_CA_4_validation,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,18558,9.70099320439101,5.989491063142046,0.6174100874981536,12.023000522739153,4.327163120567376,80303.49319148937,13952326.743257122,7.405682062590216,A,Y,AY,Prophet or LightGBM
FOODS_2_056_WI_2_validation,FOODS_2_056,FOODS_2,FOODS,WI_2,WI,11192,5.850496602195505,6.931342861765257,1.1847443615579822,37.32357553580763,7.143085106382979,79945.4085106383,14032272.15176776,7.448115865115648,A,Y,AY,Prophet or LightGBM
HOBBIES_1_147_CA_1_validation,HOBBIES_1_147,HOBBIES_1,HOBBIES,CA_1,CA,7969,4.165708311552535,3.7924782122927367,0.9104041686680895,20.43910088865656,10.004642857142857,79726.99892857143,14111999.150696332,7.490433739168792,A,Y,AY,Prophet or LightGBM
FOODS_3_329_CA_3_validation,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,26852,14.03659174072138,17.880234637269798,1.273830212315549,53.16257187663356,2.966810810810811,79664.8038918919,14191663.954588223,7.532718601045832,A,Y,AY,Prophet or LightGBM
FOODS_3_541_CA_3_validation,FOODS_3_541,FOODS_3,FOODS,CA_3,CA,80491,42.07579717720857,34.53227169626405,0.8207158036917559,13.434396236278099,0.9889361702127659,79600.46127659574,14271264.41586482,7.574969310844818,A,Y,AY,Prophet or LightGBM
FOODS_3_574_CA_1_validation,FOODS_3_574,FOODS_3,FOODS,CA_1,CA,13237,6.919498170412964,6.284241391639634,0.9081932297504435,13.643491897543125,5.985319148936171,79227.66957446809,14350492.085439287,7.617022148498726,A,Y,AY,Prophet or LightGBM
FOODS_3_635_CA_3_validation,FOODS_3_635,FOODS_3,FOODS,CA_3,CA,80222,41.93518034500784,34.60831510365758,0.8252811796427033,12.493465760585467,0.9873049645390072,79203.57886524823,14429695.664304536,7.659062199171906,A,Y,AY,Prophet or LightGBM
FOODS_3_714_CA_3_validation,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,51893,27.12650287506534,11.137485770408883,0.41057580557670964,0.4181913225300575,1.5239716312056737,79083.45985815603,14508779.124162693,7.70103849250966,A,X,AX,Prophet or ARIMA
HOUSEHOLD_1_413_CA_3_validation,HOUSEHOLD_1_413,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4333,2.265028750653424,2.3312498328755202,1.029236309783261,34.03031887088343,18.20404255319149,78878.11638297873,14587657.240545671,7.742905792665216,A,Y,AY,Prophet or LightGBM
FOODS_2_052_TX_2_validation,FOODS_2_052,FOODS_2,FOODS,TX_2,TX,6657,3.479874542603241,3.0866113225176277,0.8869892534138833,19.86408782017773,11.818156028368795,78673.46468085107,14666330.705226522,7.784664466821149,A,Y,AY,Prophet or LightGBM
FOODS_3_476_CA_3_validation,FOODS_3_476,FOODS_3,FOODS,CA_3,CA,13178,6.888656560376372,5.627079802405948,0.8168617136137941,11.552535284892839,5.9497508896797155,78405.81722419929,14744736.52245072,7.826281077792547,A,Y,AY,Prophet or LightGBM
FOODS_3_546_CA_1_validation,FOODS_3_546,FOODS_3,FOODS,CA_1,CA,13081,6.837950862519603,5.421095113120586,0.7927952718752145,10.611604809200209,5.985319148936171,78293.95978723405,14823030.482237956,7.867838316543834,A,Y,AY,Prophet or LightGBM
FOODS_3_607_TX_2_validation,FOODS_3_607,FOODS_3,FOODS,TX_2,TX,35561,18.589127025614218,20.22072469481617,1.087771613317492,31.93936225823314,2.2,78234.20000000001,14901264.682237955,7.909363835712247,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_140_CA_3_validation,HOUSEHOLD_1_140,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,5204,2.720334553058024,2.3713504973602957,0.8717128173424761,27.077888133821222,15.013165467625898,78128.51309352517,14979393.19533148,7.950833257883942,A,Y,AY,Prophet or LightGBM
HOBBIES_1_158_TX_2_validation,HOBBIES_1_158,HOBBIES_1,HOBBIES,TX_2,TX,3621,1.8928384736016728,3.8505151953705683,2.0342545066953597,76.94720334553058,21.56450704225352,78085.08,15057478.27533148,7.992279626432571,A,Z,AZ,TFT or Ensemble
FOODS_3_090_CA_2_validation,FOODS_3_090,FOODS_3,FOODS,CA_2,CA,56169,29.3617354939885,25.345842867684926,0.8632270007634328,26.502875065342398,1.3789716312056737,77455.45755319149,15134933.732884672,8.033391800997189,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_040_CA_3_validation,HOUSEHOLD_1_040,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,17199,8.990590695243073,7.886009322745529,0.877140289226827,21.53685311029796,4.5028125,77443.8721875,15212377.605072172,8.074497826226542,A,Y,AY,Prophet or LightGBM
FOODS_3_362_CA_3_validation,FOODS_3_362,FOODS_3,FOODS,CA_3,CA,31884,16.66701515943544,20.33829017861964,1.22027189536129,47.098797699947724,2.3873513513513513,76118.31048648649,15288495.915558659,8.114900263538791,A,Y,AY,Prophet or LightGBM
FOODS_2_183_TX_2_validation,FOODS_2_183,FOODS_2,FOODS,TX_2,TX,8686,4.5405122843701,3.619450728283251,0.7971458949120261,17.354939884997385,8.730283687943263,75831.24411347519,15364327.159672134,8.155150330402115,A,Y,AY,Prophet or LightGBM
HOBBIES_1_108_WI_1_validation,HOBBIES_1_108,HOBBIES_1,HOBBIES,WI_1,WI,5941,3.1055933089388397,2.7655061246081876,0.8904920411337254,19.759539989545218,12.757943262411349,75794.94092198582,15440122.10059412,8.195381128085542,A,Y,AY,Prophet or LightGBM
HOBBIES_1_354_CA_1_validation,HOBBIES_1_354,HOBBIES_1,HOBBIES,CA_1,CA,3260,1.7041296393099843,3.3154848544517663,1.9455590572289045,73.60167276529012,23.23581395348837,75748.7534883721,15515870.854082493,8.235587410184227,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_440_CA_3_validation,HOUSEHOLD_1_440,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4951,2.5880815473078935,2.26514860470569,0.8752230419717197,22.68687924725562,15.005460992907802,74292.03737588653,15590162.89145838,8.27502048960618,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_506_CA_3_validation,HOUSEHOLD_1_506,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,20606,10.771562990067956,7.77181004517515,0.7215118225963342,6.3774176685833766,3.59354609929078,74048.6109219858,15664211.502380366,8.31432436198214,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_537_CA_3_validation,HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4620,2.415054887611082,1.7798968029014919,0.7370005592966568,15.054887611082071,15.97017730496454,73782.21914893617,15737993.721529301,8.353486837671252,A,Y,AY,Prophet or LightGBM
FOODS_3_574_CA_3_validation,FOODS_3_574,FOODS_3,FOODS,CA_3,CA,12369,6.4657605854678515,6.050407153370954,0.935761086943054,22.320961840041818,5.95695035460993,73681.51893617022,15811675.240465472,8.39259586322455,A,Y,AY,Prophet or LightGBM
FOODS_3_702_CA_3_validation,FOODS_3_702,FOODS_3,FOODS,CA_3,CA,24586,12.852064819654991,11.464418792318567,0.8920293317215252,4.077365394668061,2.994822695035461,73630.71078014185,15885305.951245613,8.431677920584178,A,Y,AY,Prophet or LightGBM
FOODS_3_546_TX_2_validation,FOODS_3_546,FOODS_3,FOODS,TX_2,TX,12287,6.422895974908521,5.763181312225414,0.8972870391704416,14.113957135389441,5.9835460992907805,73519.83092198582,15958825.782167599,8.470701124607602,A,Y,AY,Prophet or LightGBM
FOODS_3_785_CA_3_validation,FOODS_3_785,FOODS_3,FOODS,CA_3,CA,23615,12.344485101934135,10.658947641722044,0.8634582612159335,11.291165708311553,3.111631205673759,73481.17092198582,16032306.953089584,8.509703808493148,A,Y,AY,Prophet or LightGBM
FOODS_3_282_CA_1_validation,FOODS_3_282,FOODS_3,FOODS,CA_1,CA,29272,15.301620491374804,19.01067140515255,1.2423959551126273,49.71249346576059,2.506315789473684,73364.87578947368,16105671.828879056,8.548644764697519,A,Y,AY,Prophet or LightGBM
FOODS_3_574_TX_3_validation,FOODS_3_574,FOODS_3,FOODS,TX_3,TX,12256,6.406691061160481,5.652028227215653,0.8822070821363859,12.650287506534239,5.985319148936171,73356.07148936171,16179027.900368419,8.587581047713783,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_032_CA_1_validation,HOUSEHOLD_1_032,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,6751,3.5290120230005226,3.803225845729443,1.077702717061239,31.93936225823314,10.777191489361702,72756.81974468085,16251784.720113099,8.62619925705114,A,Y,AY,Prophet or LightGBM
FOODS_3_090_CA_4_validation,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,52264,27.320439100888656,22.180207746963493,0.8118539993100636,25.091479351803446,1.3886879432624113,72578.38666666666,16324363.106779765,8.664722756834344,A,Y,AY,Prophet or LightGBM
FOODS_2_183_WI_2_validation,FOODS_2_183,FOODS_2,FOODS,WI_2,WI,8288,4.332462101411395,5.647261274966631,1.303476208857525,34.70987976999477,8.749964412811389,72519.70505338079,16396882.811833147,8.703215109312952,A,Y,AY,Prophet or LightGBM
FOODS_3_124_CA_3_validation,FOODS_3_124,FOODS_3,FOODS,CA_3,CA,13577,7.097229482488238,5.662853681881883,0.7978963757413303,12.754835337166753,5.33163120567376,72387.55687943264,16469270.36871258,8.741637319557979,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_537_CA_2_validation,HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4526,2.3659174072138005,1.8845199603331497,0.7965282112499592,16.414009409304757,15.97017730496454,72281.02248226952,16541551.39119485,8.780002982971167,A,Y,AY,Prophet or LightGBM
FOODS_3_318_WI_3_validation,FOODS_3_318,FOODS_3,FOODS,WI_3,WI,54770,28.630423418714063,35.748304872880624,1.2486125108968529,29.430214323052795,1.3188652482269505,72234.24964539008,16613785.64084024,8.818343820076494,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_032_WI_3_validation,HOUSEHOLD_1_032,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,6675,3.4892838473601673,4.050132155263838,1.1607345038231793,35.80763199163617,10.775947136563875,71929.44713656386,16685715.087976804,8.856522872662739,A,Y,AY,Prophet or LightGBM
FOODS_3_455_CA_3_validation,FOODS_3_455,FOODS_3,FOODS,CA_3,CA,32125,16.792995295347623,18.93367555755194,1.1274745942909528,31.834814427600627,2.231,71670.875,16757385.962976804,8.894564679105823,A,Y,AY,Prophet or LightGBM
FOODS_3_808_CA_3_validation,FOODS_3_808,FOODS_3,FOODS,CA_3,CA,72591,37.94615786722426,33.76786049848623,0.8898887897067701,14.584422373235755,0.9864539007092199,71607.67510638299,16828993.638083186,8.932572940010077,A,Y,AY,Prophet or LightGBM
FOODS_3_154_WI_3_validation,FOODS_3_154,FOODS_3,FOODS,WI_3,WI,24019,12.555671719811814,15.52247954177596,1.2362922421173825,12.702561421850497,2.98,71576.62,16900570.258083187,8.9705647173379,A,Y,AY,Prophet or LightGBM
FOODS_3_202_CA_2_validation,FOODS_3_202,FOODS_3,FOODS,CA_2,CA,16339,8.541035023523262,6.05580550539832,0.7090247831462749,12.284370099320439,4.32468085106383,70660.96042553191,16971231.21850872,9.008070476540512,A,Y,AY,Prophet or LightGBM
FOODS_3_804_CA_3_validation,FOODS_3_804,FOODS_3,FOODS,CA_3,CA,37012,19.34762153685311,14.995936575913175,0.7750790735362019,13.225300575013069,1.88,69582.56,17040813.77850872,9.045003837258296,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_027_CA_3_validation,HOUSEHOLD_1_027,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,12258,6.407736539466806,4.134182061411027,0.6451860241050168,11.552535284892839,5.673309608540925,69543.42918149466,17110357.207690213,9.081916427934923,A,Y,AY,Prophet or LightGBM
FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,45555,23.813382122320963,12.735279263048172,0.5347950659688542,0.4704652378463147,1.5243262411347518,69440.68191489362,17179797.889605105,9.118774481930805,A,Y,AY,Prophet or LightGBM
FOODS_3_120_CA_4_validation,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,13908,7.270256142185049,12.300966977882409,1.6919578536589768,60.63774176685833,4.98,69261.84000000001,17249059.729605105,9.15553760936816,A,Z,AZ,TFT or Ensemble
FOODS_3_476_CA_1_validation,FOODS_3_476,FOODS_3,FOODS,CA_1,CA,11557,6.041296393099843,5.444859149494939,0.9012733021531382,14.323052796654471,5.985319148936171,69172.33340425532,17318232.06300936,9.19225322807075,A,Y,AY,Prophet or LightGBM
FOODS_3_444_CA_1_validation,FOODS_3_444,FOODS_3,FOODS,CA_1,CA,10341,5.405645582854156,9.291898202453531,1.718924790764298,69.41975953998954,6.631111111111111,68572.32,17386804.38300936,9.22865036881716,A,Z,AZ,TFT or Ensemble
FOODS_3_546_CA_3_validation,FOODS_3_546,FOODS_3,FOODS,CA_3,CA,11514,6.018818609513852,4.952113739748402,0.8227717200050976,14.479874542603241,5.95340425531915,68547.49659574468,17455351.879605103,9.2650343336795,A,Y,AY,Prophet or LightGBM
FOODS_3_694_CA_3_validation,FOODS_3_694,FOODS_3,FOODS,CA_3,CA,42459,22.19498170412964,7.991640686994485,0.3600652072404072,0.31364349189754315,1.6062411347517729,68199.39234042552,17523551.27194553,9.301233530116692,A,X,AX,Prophet or ARIMA
FOODS_3_099_CA_3_validation,FOODS_3_099,FOODS_3,FOODS,CA_3,CA,26899,14.061160480920021,6.52238271893963,0.463858066892134,3.2409827496079457,2.498291814946619,67201.55153024911,17590752.823475778,9.336903087883199,A,X,AX,Prophet or ARIMA
FOODS_3_136_TX_1_validation,FOODS_3_136,FOODS_3,FOODS,TX_1,TX,15871,8.296393099843177,6.052434464268934,0.7295259990011009,11.447987454260323,4.227163120567376,67089.30588652482,17657842.129362304,9.37251306737537,A,Y,AY,Prophet or LightGBM
FOODS_3_469_WI_3_validation,FOODS_3_469,FOODS_3,FOODS,WI_3,WI,10822,5.657083115525353,3.695623110448688,0.6532736102650472,4.391008886565604,6.154397163120568,66602.88609929079,17724445.015461594,9.407864862669344,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_373_CA_3_validation,HOUSEHOLD_1_373,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,19557,10.223209618400418,6.157613126958986,0.60231701753196,8.207004704652379,3.4015602836879433,66524.31446808511,17790969.32992968,9.443174953340815,A,Y,AY,Prophet or LightGBM
FOODS_3_154_WI_2_validation,FOODS_3_154,FOODS_3,FOODS,WI_2,WI,22319,11.667015159435442,15.167317200459765,1.300016927482393,11.761630946157867,2.98,66510.62,17857479.94992968,9.478477775197664,A,Y,AY,Prophet or LightGBM
FOODS_3_714_TX_1_validation,FOODS_3_714,FOODS_3,FOODS,TX_1,TX,43567,22.77417668583377,12.395226226605116,0.5442667103884956,2.8750653423941452,1.5243262411347518,66410.32134751773,17923890.271277197,9.513727360060766,A,Y,AY,Prophet or LightGBM
FOODS_3_694_WI_1_validation,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,41228,21.551489806586513,8.685513720599479,0.4030122185773456,0.4704652378463147,1.605886524822695,66207.48964539007,17990097.76092259,9.548869284952467,A,X,AX,Prophet or ARIMA
HOUSEHOLD_1_344_TX_2_validation,HOUSEHOLD_1_344,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,8261,4.3183481442760066,4.008950126745499,0.9283526924663043,15.263983272347097,7.963333333333333,65785.09666666666,18055882.857589256,9.5837870100986,A,Y,AY,Prophet or LightGBM
FOODS_3_516_TX_2_validation,FOODS_3_516,FOODS_3,FOODS,TX_2,TX,18527,9.684788290642969,7.538676277044039,0.7784038278180627,18.609513852587558,3.5320146520146523,65437.63545787546,18121320.493047133,9.618520308138866,A,Y,AY,Prophet or LightGBM
FOODS_3_702_CA_1_validation,FOODS_3_702,FOODS_3,FOODS,CA_1,CA,21726,11.357030841610037,10.404298338070177,0.916110776062241,5.4887611082070045,2.9948936170212765,65067.058723404254,18186387.551770538,9.653056909705073,A,Y,AY,Prophet or LightGBM
FOODS_2_347_CA_3_validation,FOODS_2_347,FOODS_2,FOODS,CA_3,CA,32115,16.787767903815997,7.848734378746524,0.46752697700582596,2.195504443282802,2.0220212765957446,64937.21329787234,18251324.76506841,9.687524591301413,A,X,AX,Prophet or ARIMA
FOODS_3_473_CA_1_validation,FOODS_3_473,FOODS_3,FOODS,CA_1,CA,16781,8.772085729221118,5.0527085570657215,0.5759985382078974,3.1887088342916883,3.8633333333333333,64830.596666666665,18316155.36173508,9.721935682417335,A,Y,AY,Prophet or LightGBM
FOODS_3_136_TX_2_validation,FOODS_3_136,FOODS_3,FOODS,TX_2,TX,15330,8.013591217982228,6.135414181319501,0.7656260488495893,13.120752744380553,4.199645390070922,64380.56382978723,18380535.925564867,9.756107902972886,A,Y,AY,Prophet or LightGBM
FOODS_3_080_TX_2_validation,FOODS_3_080,FOODS_3,FOODS,TX_2,TX,40302,21.067433350757973,7.270240995212218,0.3450938172755936,0.4181913225300575,1.5959574468085107,64320.2770212766,18444856.202586144,9.790248124210718,A,X,AX,Prophet or ARIMA
HOUSEHOLD_1_344_CA_3_validation,HOUSEHOLD_1_344,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,8067,4.216936748562468,4.002415060881976,0.949128549828588,24.777835859905906,7.963333333333333,64240.21,18509096.412586145,9.824345847095826,A,Y,AY,Prophet or LightGBM
FOODS_3_441_CA_3_validation,FOODS_3_441,FOODS_3,FOODS,CA_3,CA,9725,5.083638264506011,8.58573860603907,1.6888964476455262,64.45373758494512,6.528933333333334,63493.87666666667,18572590.28925281,9.858047427639864,A,Z,AZ,TFT or Ensemble
FOODS_3_136_TX_3_validation,FOODS_3_136,FOODS_3,FOODS,TX_3,TX,14850,7.762676424464193,5.528156086908788,0.7121456292428626,14.061683220073185,4.243617021276596,63017.712765957454,18635608.00201877,9.891496267653725,A,Y,AY,Prophet or LightGBM
FOODS_3_607_TX_1_validation,FOODS_3_607,FOODS_3,FOODS,TX_1,TX,28493,14.89440669106116,14.439857971935123,0.9694819183768606,31.20752744380554,2.2043478260869565,62808.48260869565,18698416.484627463,9.924834051493866,A,Y,AY,Prophet or LightGBM
FOODS_2_244_CA_4_validation,FOODS_2_244,FOODS_2,FOODS,CA_4,CA,10750,5.6194458964976475,3.5616412437989524,0.6338064836639439,11.134343962362781,5.838936170212766,62768.563829787236,18761185.04845725,9.958150647055495,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_272_TX_2_validation,HOUSEHOLD_1_272,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,6296,3.2911657083115524,2.95592476531933,0.8981391480393708,23.836905384213278,9.952163120567377,62658.81900709221,18823843.86746434,9.991408991740418,A,Y,AY,Prophet or LightGBM
FOODS_2_368_WI_2_validation,FOODS_2_368,FOODS_2,FOODS,WI_2,WI,8342,4.360690015682175,5.99237727533251,1.3741809791070596,46.941975953998956,7.504113475177305,62599.314609929075,18886443.18207427,10.02463575239962,A,Y,AY,Prophet or LightGBM
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,39145,20.462624150548876,7.759639895327387,0.3792104003004545,0.31364349189754315,1.5959574468085107,62473.75425531915,18948916.936329592,10.05779586753919,A,X,AX,Prophet or ARIMA
FOODS_3_587_CA_4_validation,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,24333,12.719811813904862,9.428627513948513,0.7412552679153209,23.470987976999478,2.557304964539007,62226.90170212766,19011143.83803172,10.09082495711156,A,Y,AY,Prophet or LightGBM
FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,40650,21.249346576058546,10.266599443404917,0.48314894797622654,0.4181913225300575,1.5239716312056737,61949.446808510635,19073093.28484023,10.123706777861557,A,X,AX,Prophet or ARIMA
FOODS_3_083_WI_3_validation,FOODS_3_083,FOODS_3,FOODS,WI_3,WI,3286,1.7177208572922111,2.072089341932511,1.2063015554220613,35.70308416100366,18.822198581560283,61849.744539007086,19134943.029379237,10.156535678168789,A,Y,AY,Prophet or LightGBM
FOODS_3_329_WI_2_validation,FOODS_3_329,FOODS_3,FOODS,WI_2,WI,20714,10.828018818609515,14.191256118846583,1.3106050475694464,53.89440669106116,2.98,61727.72,19196670.749379236,10.189299809713335,A,Y,AY,Prophet or LightGBM
FOODS_3_697_CA_3_validation,FOODS_3_697,FOODS_3,FOODS,CA_3,CA,20309,10.616309461578672,5.304544952053165,0.4996599780037277,1.67276529012023,3.0386524822695034,61711.99326241134,19258382.742641646,10.222055593745628,A,X,AX,Prophet or ARIMA
FOODS_2_029_CA_1_validation,FOODS_2_029,FOODS_2,FOODS,CA_1,CA,5628,2.9419759539989547,4.440732394331295,1.509438711861366,57.76267642446419,10.88695035460993,61271.756595744686,19319654.499237392,10.25457770687517,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_514_CA_3_validation,HOUSEHOLD_1_514,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,16706,8.732880292733926,11.579595719428125,1.325976691683587,47.307893361212756,3.6597714285714287,61140.14148571429,19380794.640723106,10.287029960713317,A,Y,AY,Prophet or LightGBM
FOODS_2_368_TX_1_validation,FOODS_2_368,FOODS_2,FOODS,TX_1,TX,8130,4.2498693152117095,4.946687152351039,1.163962179882846,39.6759017250392,7.504113475177305,61008.44255319149,19441803.083276298,10.31941231076838,A,Y,AY,Prophet or LightGBM
